Date,stock_code,Sentiment_Score
7/29/2022,NTPC,0.033333333
7/29/2022,NTPC,0.188257576
7/29/2022,NTPC,0.08
7/29/2022,NTPC,0
7/29/2022,NTPC,0.136363636
7/29/2022,NTPC,0.136363636
7/29/2022,NTPC,0
7/29/2022,NTPC,0.25
7/29/2022,NTPC,0.032
7/29/2022,NTPC,0.132575758
7/27/2022,NTPC,0.033333333
7/27/2022,NTPC,0
7/27/2022,NTPC,0.032
7/27/2022,NTPC,0.015625
7/29/2022,ONGC,0.1
7/29/2022,ONGC,0.1
7/29/2022,ONGC,0
7/29/2022,ONGC,0.033333333
7/29/2022,ONGC,0.08
7/29/2022,ONGC,0.165151515
7/29/2022,ONGC,0.015625
7/29/2022,ONGC,0.032
7/29/2022,ONGC,-0.3
7/27/2022,ONGC,-0.16875
7/27/2022,ONGC,0
7/27/2022,ONGC,0.032
7/29/2022,POWERGRID,0.1
7/29/2022,POWERGRID,-0.16875
7/29/2022,POWERGRID,0.08
7/29/2022,POWERGRID,0.022857143
7/29/2022,POWERGRID,0.165151515
7/29/2022,POWERGRID,0.08
7/29/2022,POWERGRID,0.032
7/27/2022,POWERGRID,0.015625
7/27/2022,POWERGRID,0.08
7/27/2022,POWERGRID,0.015625
7/27/2022,POWERGRID,0.032
7/29/2022,RELIANCE,0
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.2
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.23
7/29/2022,RELIANCE,0.45
7/29/2022,RELIANCE,0.45
7/27/2022,RELIANCE,0
7/27/2022,RELIANCE,0.015625
7/27/2022,RELIANCE,0
7/27/2022,RELIANCE,0.132
7/27/2022,RELIANCE,0.032
7/27/2022,RELIANCE,0
7/27/2022,RELIANCE,-0.125
7/27/2022,RELIANCE,0.283333333
7/29/2022,SBILIFE,0.007714286
7/29/2022,SBILIFE,0.015625
7/29/2022,SBILIFE,0
7/29/2022,SBILIFE,0.08
7/29/2022,SBILIFE,0.1
7/29/2022,SBILIFE,0
7/29/2022,SBILIFE,0.273809524
7/29/2022,SBILIFE,0.35
7/29/2022,SBILIFE,0.35
7/29/2022,SBILIFE,0.273809524
7/29/2022,SBILIFE,0
7/29/2022,SBILIFE,-0.044285714
7/29/2022,SBILIFE,-0.055357143
7/29/2022,SBILIFE,0.216087662
7/29/2022,SBILIFE,0.165151515
7/29/2022,SBILIFE,0.163636364
7/29/2022,SBILIFE,0.385714286
7/29/2022,SBILIFE,0.12
7/29/2022,SBILIFE,0.12
7/29/2022,SBILIFE,0.08
7/29/2022,SBILIFE,0.125
7/29/2022,SBILIFE,-0.125
7/29/2022,SBILIFE,0.333333333
7/29/2022,SBILIFE,0
7/29/2022,SBILIFE,0.032
7/27/2022,SBILIFE,0.015625
7/27/2022,SBILIFE,0.015625
7/27/2022,SBILIFE,0.032
7/27/2022,SBILIFE,0.032
7/27/2022,SBILIFE,0
7/27/2022,SBILIFE,0.08
7/29/2022,SBIN,0.015625
7/29/2022,SBIN,0.08
7/29/2022,SBIN,0.1
7/29/2022,SBIN,-0.16875
7/29/2022,SBIN,0.015625
7/29/2022,SBIN,0
7/29/2022,SBIN,0
7/29/2022,SBIN,0.08
7/29/2022,SBIN,0.032
7/29/2022,SBIN,0.022857143
7/27/2022,SBIN,0.022857143
7/27/2022,SBIN,0.032
7/27/2022,SBIN,0.032
7/27/2022,SBIN,0.08
7/29/2022,SHREECEM,0
7/29/2022,SHREECEM,0.1
7/29/2022,SHREECEM,0.015625
7/29/2022,SHREECEM,0.08
7/29/2022,SHREECEM,-0.036931818
7/29/2022,SHREECEM,0.033333333
7/29/2022,SHREECEM,0.015625
7/29/2022,SHREECEM,0.08
7/29/2022,SHREECEM,0.032
7/29/2022,SHREECEM,0.015625
7/27/2022,SHREECEM,0.032
7/27/2022,SHREECEM,0.032
7/30/2022,ADANIPORTS,0.022857143
7/30/2022,ADANIPORTS,-0.015151515
7/30/2022,ADANIPORTS,0.08
7/30/2022,APOLLOHOSP,0.08
7/30/2022,ASIANPAINT,0
7/30/2022,ASIANPAINT,0
7/30/2022,AXISBANK,0.08
7/30/2022,AXISBANK,0
7/30/2022,AXISBANK,0.015625
7/30/2022,AXISBANK,0.015625
7/30/2022,AXISBANK,0
7/30/2022,AXISBANK,0.015625
7/30/2022,AXISBANK,0.022857143
7/30/2022,BAJAJ-AUTO,0.08
7/30/2022,BAJAJ-AUTO,0
7/30/2022,BAJAJ-AUTO,0
7/31/2022,ADANIPORTS,0.015625
7/31/2022,ADANIPORTS,0.015625
7/31/2022,ADANIPORTS,0
7/31/2022,ADANIPORTS,0.08
7/31/2022,ADANIPORTS,0.015625
7/31/2022,ASIANPAINT,0.08
7/31/2022,ASIANPAINT,0.022857143
7/31/2022,ASIANPAINT,0
7/31/2022,ASIANPAINT,0
7/31/2022,AXISBANK,0
7/31/2022,AXISBANK,0
7/31/2022,AXISBANK,0.015625
7/31/2022,AXISBANK,0.08
7/31/2022,AXISBANK,0.25
7/31/2022,AXISBANK,0
7/31/2022,BAJAJ-AUTO,0.08
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0.08
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0.1
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0.16
8/1/2022,ADANIPORTS,0.08
8/1/2022,ADANIPORTS,0.16
8/1/2022,ADANIPORTS,0
8/1/2022,ADANIPORTS,0.032
8/1/2022,APOLLOHOSP,0
8/1/2022,APOLLOHOSP,0
8/1/2022,APOLLOHOSP,0.08
8/1/2022,APOLLOHOSP,0.1
8/1/2022,APOLLOHOSP,-0.16875
8/1/2022,APOLLOHOSP,0
8/1/2022,APOLLOHOSP,0.08
8/1/2022,APOLLOHOSP,0.08
8/1/2022,APOLLOHOSP,0.165151515
8/1/2022,APOLLOHOSP,0.032
8/1/2022,ASIANPAINT,0.015625
8/1/2022,ASIANPAINT,0.08
8/1/2022,ASIANPAINT,0.1
8/1/2022,ASIANPAINT,0.015625
8/1/2022,ASIANPAINT,-0.16875
8/1/2022,ASIANPAINT,0.08
8/1/2022,ASIANPAINT,0.032
8/1/2022,ASIANPAINT,0
8/1/2022,AXISBANK,0
8/1/2022,AXISBANK,0
8/1/2022,AXISBANK,0
8/1/2022,AXISBANK,0.1
8/1/2022,AXISBANK,0
8/1/2022,AXISBANK,0
8/1/2022,AXISBANK,0.08
8/1/2022,AXISBANK,0.015625
8/1/2022,AXISBANK,0.165151515
8/1/2022,AXISBANK,0.165151515
8/1/2022,AXISBANK,0.033333333
8/1/2022,AXISBANK,0.032
8/1/2022,AXISBANK,0.032
8/1/2022,BAJAJ-AUTO,0.08
8/1/2022,BAJAJ-AUTO,0.1
8/1/2022,BAJAJ-AUTO,0.08
8/1/2022,BAJAJ-AUTO,0.033333333
8/1/2022,BAJAJ-AUTO,0.033333333
8/1/2022,BAJAJ-AUTO,-0.16875
8/1/2022,BAJAJ-AUTO,0.032
8/2/2022,ADANIPORTS,0.08
8/2/2022,ADANIPORTS,0.015625
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0.1
8/2/2022,ADANIPORTS,0.015625
8/2/2022,ADANIPORTS,0.033333333
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0.08
8/2/2022,ADANIPORTS,-0.033333333
8/2/2022,ADANIPORTS,-0.033333333
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0
8/2/2022,ADANIPORTS,0.032
8/2/2022,ADANIPORTS,0.25
8/2/2022,ADANIPORTS,0
8/2/2022,APOLLOHOSP,0
8/2/2022,APOLLOHOSP,0.1
8/2/2022,APOLLOHOSP,0.08
8/2/2022,APOLLOHOSP,0.033333333
8/2/2022,APOLLOHOSP,0
8/2/2022,APOLLOHOSP,0.032
8/2/2022,ASIANPAINT,0.1
8/2/2022,ASIANPAINT,0.08
8/2/2022,ASIANPAINT,0
8/2/2022,ASIANPAINT,0.165151515
8/2/2022,ASIANPAINT,0
8/2/2022,ASIANPAINT,0.032
8/2/2022,AXISBANK,0.015625
8/2/2022,AXISBANK,0
8/2/2022,AXISBANK,0.1
8/2/2022,AXISBANK,0.4
8/2/2022,AXISBANK,1
8/2/2022,AXISBANK,1
8/2/2022,AXISBANK,0.08
8/2/2022,AXISBANK,0.015625
8/2/2022,AXISBANK,0.165151515
8/2/2022,AXISBANK,0.165151515
8/2/2022,AXISBANK,0.165151515
8/2/2022,AXISBANK,0.032
8/2/2022,AXISBANK,0.08
8/2/2022,BAJAJ-AUTO,0.1
8/2/2022,BAJAJ-AUTO,0.1
8/2/2022,BAJAJ-AUTO,0.08
8/2/2022,BAJAJ-AUTO,0.033333333
8/2/2022,BAJAJ-AUTO,0.165151515
8/2/2022,BAJAJ-AUTO,0.032
8/3/2022,ADANIPORTS,0
8/3/2022,ADANIPORTS,0.1
8/3/2022,ADANIPORTS,0.08
8/3/2022,ADANIPORTS,-0.16875
8/3/2022,ADANIPORTS,0
8/3/2022,ADANIPORTS,0
8/3/2022,ADANIPORTS,0.032
8/3/2022,ADANIPORTS,0.015625
8/3/2022,APOLLOHOSP,0
8/3/2022,APOLLOHOSP,0.1
8/3/2022,APOLLOHOSP,-0.16875
8/3/2022,APOLLOHOSP,0.08
8/3/2022,APOLLOHOSP,0
8/3/2022,APOLLOHOSP,0
8/3/2022,APOLLOHOSP,0.4
8/3/2022,APOLLOHOSP,0.032
8/3/2022,ASIANPAINT,0.015625
8/3/2022,ASIANPAINT,0.08
8/3/2022,ASIANPAINT,0.25
8/3/2022,ASIANPAINT,0.233333333
8/3/2022,ASIANPAINT,0.1
8/3/2022,ASIANPAINT,0.033333333
8/3/2022,ASIANPAINT,0
8/3/2022,ASIANPAINT,-0.2
8/3/2022,ASIANPAINT,0.08
8/3/2022,ASIANPAINT,0
8/3/2022,ASIANPAINT,0.032
8/3/2022,ASIANPAINT,0
8/3/2022,AXISBANK,0.08
8/3/2022,AXISBANK,0.1
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0.1
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0.033333333
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,-0.155555556
8/3/2022,AXISBANK,0.015625
8/3/2022,AXISBANK,0.015625
8/3/2022,AXISBANK,0
8/3/2022,AXISBANK,0.08
8/3/2022,AXISBANK,0.165151515
8/3/2022,AXISBANK,0.032
8/3/2022,BAJAJ-AUTO,0.1
8/3/2022,BAJAJ-AUTO,0.08
8/3/2022,BAJAJ-AUTO,0.1
8/3/2022,BAJAJ-AUTO,-0.16875
8/3/2022,BAJAJ-AUTO,0.165151515
8/3/2022,BAJAJ-AUTO,0.032
8/3/2022,BAJAJ-AUTO,0.08
8/4/2022,ADANIPORTS,0.015625
8/4/2022,ADANIPORTS,0.015625
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0.1
8/4/2022,ADANIPORTS,0.08
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0.015625
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0.033333333
8/4/2022,ADANIPORTS,0.015625
8/4/2022,ADANIPORTS,0.125
8/4/2022,ADANIPORTS,0
8/4/2022,ADANIPORTS,0.032
8/4/2022,APOLLOHOSP,0
8/4/2022,APOLLOHOSP,0
8/4/2022,APOLLOHOSP,0.08
8/4/2022,APOLLOHOSP,0.2
8/4/2022,APOLLOHOSP,0.1
8/4/2022,APOLLOHOSP,0
8/4/2022,APOLLOHOSP,0.033333333
8/4/2022,APOLLOHOSP,0.08
8/4/2022,APOLLOHOSP,0
8/4/2022,APOLLOHOSP,0
8/4/2022,APOLLOHOSP,0.032
8/4/2022,ASIANPAINT,0.08
8/4/2022,ASIANPAINT,0.015625
8/4/2022,ASIANPAINT,0.015625
8/4/2022,ASIANPAINT,0
8/4/2022,ASIANPAINT,0.015625
8/4/2022,ASIANPAINT,0.1
8/4/2022,ASIANPAINT,0.033333333
8/4/2022,ASIANPAINT,0.08
8/4/2022,ASIANPAINT,-0.1
8/4/2022,ASIANPAINT,0
8/4/2022,ASIANPAINT,0
8/4/2022,ASIANPAINT,0.032
8/4/2022,AXISBANK,0.015625
8/4/2022,AXISBANK,0.08
8/4/2022,AXISBANK,0.1
8/4/2022,AXISBANK,0.1
8/4/2022,AXISBANK,0
8/4/2022,AXISBANK,-0.16875
8/4/2022,AXISBANK,0.08
8/4/2022,AXISBANK,0
8/4/2022,AXISBANK,0
8/4/2022,AXISBANK,0.165151515
8/4/2022,AXISBANK,0.032
8/4/2022,BAJAJ-AUTO,-0.125
8/4/2022,BAJAJ-AUTO,0.1
8/4/2022,BAJAJ-AUTO,0.1
8/4/2022,BAJAJ-AUTO,0.033333333
8/4/2022,BAJAJ-AUTO,0.08
8/4/2022,BAJAJ-AUTO,0.165151515
8/4/2022,BAJAJ-AUTO,0.032
8/4/2022,BAJAJ-AUTO,0
8/4/2022,BAJAJ-AUTO,0
8/5/2022,ADANIPORTS,0
8/5/2022,ADANIPORTS,0
8/5/2022,ADANIPORTS,0.08
8/5/2022,ADANIPORTS,0.015625
8/5/2022,ADANIPORTS,0.1
8/5/2022,ADANIPORTS,0.033333333
8/5/2022,ADANIPORTS,0.08
8/5/2022,ADANIPORTS,0
8/5/2022,ADANIPORTS,0.032
8/5/2022,ADANIPORTS,0.5
8/5/2022,APOLLOHOSP,0.08
8/5/2022,APOLLOHOSP,0.1
8/5/2022,APOLLOHOSP,-0.16875
8/5/2022,APOLLOHOSP,0.08
8/5/2022,APOLLOHOSP,0.015625
8/5/2022,APOLLOHOSP,0
8/5/2022,APOLLOHOSP,0.032
8/5/2022,APOLLOHOSP,0
8/5/2022,ASIANPAINT,0.015625
8/5/2022,ASIANPAINT,0.08
8/5/2022,ASIANPAINT,0.1
8/5/2022,ASIANPAINT,0
8/5/2022,ASIANPAINT,0.015625
8/5/2022,ASIANPAINT,0.033333333
8/5/2022,ASIANPAINT,0
8/5/2022,ASIANPAINT,0
8/5/2022,ASIANPAINT,0
8/5/2022,ASIANPAINT,0.032
8/5/2022,AXISBANK,0.015625
8/5/2022,AXISBANK,0.015625
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0.08
8/5/2022,AXISBANK,0.1
8/5/2022,AXISBANK,0.015625
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0.015625
8/5/2022,AXISBANK,0.165151515
8/5/2022,AXISBANK,0.165151515
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0
8/5/2022,AXISBANK,0.033333333
8/5/2022,AXISBANK,0.033333333
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,-0.1875
8/5/2022,AXISBANK,0.032
8/5/2022,AXISBANK,0.5
8/5/2022,AXISBANK,0.015625
8/5/2022,AXISBANK,0
8/5/2022,BAJAJ-AUTO,0.1
8/5/2022,BAJAJ-AUTO,0.08
8/5/2022,BAJAJ-AUTO,0.1
8/5/2022,BAJAJ-AUTO,0.033333333
8/5/2022,BAJAJ-AUTO,0.1
8/5/2022,BAJAJ-AUTO,0.033333333
8/5/2022,BAJAJ-AUTO,0.08
8/5/2022,BAJAJ-AUTO,0
8/5/2022,BAJAJ-AUTO,0.165151515
8/5/2022,BAJAJ-AUTO,0.032
7/30/2022,BAJFINANCE,0.015625
7/30/2022,BHARTIARTL,0.08
7/30/2022,BHARTIARTL,0.015625
7/30/2022,BHARTIARTL,0.022857143
7/30/2022,BHARTIARTL,0.015625
7/30/2022,BPCL,0
7/30/2022,BPCL,0.015625
7/30/2022,BRITANNIA,0.015625
7/30/2022,BRITANNIA,0.08
7/30/2022,BRITANNIA,0
7/30/2022,BRITANNIA,0
7/30/2022,BRITANNIA,0
7/30/2022,CIPLA,0.08
7/30/2022,CIPLA,0.7
7/30/2022,CIPLA,0.7
7/30/2022,CIPLA,0.7
7/30/2022,CIPLA,0.015625
7/30/2022,CIPLA,0.015625
7/30/2022,CIPLA,0.015625
7/30/2022,COALINDIA,0
7/30/2022,COALINDIA,0.015625
7/30/2022,COALINDIA,0
7/30/2022,COALINDIA,0.119047619
7/30/2022,COALINDIA,0.08
7/30/2022,DIVISLAB,0.08
7/30/2022,DIVISLAB,0.015625
7/30/2022,DIVISLAB,0
7/30/2022,DIVISLAB,0
7/31/2022,BAJFINANCE,0.022857143
7/31/2022,BAJFINANCE,0
7/31/2022,BAJFINANCE,0
7/31/2022,BAJFINANCE,0.015625
7/31/2022,BHARTIARTL,0.08
7/31/2022,BHARTIARTL,0
7/31/2022,BHARTIARTL,0
7/31/2022,BHARTIARTL,0
7/31/2022,BPCL,0.08
7/31/2022,BPCL,0.022857143
7/31/2022,BRITANNIA,0.015625
7/31/2022,BRITANNIA,0.08
7/31/2022,BRITANNIA,0.179761905
7/31/2022,BRITANNIA,0
7/31/2022,CIPLA,-0.266666667
7/31/2022,CIPLA,0.08
7/31/2022,CIPLA,0.022857143
7/31/2022,CIPLA,0.6
7/31/2022,CIPLA,0.75
7/31/2022,CIPLA,0
7/31/2022,COALINDIA,0.218977273
7/31/2022,COALINDIA,0.725
7/31/2022,COALINDIA,0.08
7/31/2022,COALINDIA,0.433333333
7/31/2022,COALINDIA,0.725
7/31/2022,COALINDIA,0
7/31/2022,COALINDIA,0.725
7/31/2022,COALINDIA,0.725
7/31/2022,COALINDIA,0.022857143
7/31/2022,COALINDIA,0.022857143
7/31/2022,DIVISLAB,0.08
7/31/2022,DIVISLAB,0.015625
8/1/2022,BAJFINANCE,0.1
8/1/2022,BAJFINANCE,0.015625
8/1/2022,BAJFINANCE,0
8/1/2022,BAJFINANCE,0.015625
8/1/2022,BAJFINANCE,0.033333333
8/1/2022,BAJFINANCE,0.015625
8/1/2022,BAJFINANCE,0.015625
8/1/2022,BAJFINANCE,0.015625
8/1/2022,BAJFINANCE,0
8/1/2022,BAJFINANCE,0.032
8/1/2022,BHARTIARTL,0.015625
8/1/2022,BHARTIARTL,0
8/1/2022,BHARTIARTL,0.1
8/1/2022,BHARTIARTL,0.087
8/1/2022,BHARTIARTL,0.125
8/1/2022,BHARTIARTL,0.087
8/1/2022,BHARTIARTL,0.08
8/1/2022,BHARTIARTL,0.033333333
8/1/2022,BHARTIARTL,-0.038888889
8/1/2022,BHARTIARTL,-0.038888889
8/1/2022,BHARTIARTL,0.015625
8/1/2022,BHARTIARTL,0.015625
8/1/2022,BHARTIARTL,0.165151515
8/1/2022,BHARTIARTL,0.032
8/1/2022,BHARTIARTL,0.022857143
8/1/2022,BPCL,0.225
8/1/2022,BPCL,0
8/1/2022,BPCL,0.015625
8/1/2022,BPCL,0.1
8/1/2022,BPCL,0.08
8/1/2022,BPCL,0.015625
8/1/2022,BPCL,0.015625
8/1/2022,BPCL,0.033333333
8/1/2022,BPCL,0.165151515
8/1/2022,BPCL,0.08
8/1/2022,BPCL,0.032
8/1/2022,BRITANNIA,0.08
8/1/2022,BRITANNIA,0.015625
8/1/2022,BRITANNIA,0.212121212
8/1/2022,BRITANNIA,0.1
8/1/2022,BRITANNIA,-0.16875
8/1/2022,BRITANNIA,0.15
8/1/2022,BRITANNIA,0
8/1/2022,BRITANNIA,0.08
8/1/2022,BRITANNIA,0.165151515
8/1/2022,BRITANNIA,0.032
8/1/2022,CIPLA,0.015625
8/1/2022,CIPLA,0.015625
8/1/2022,CIPLA,0.015625
8/1/2022,CIPLA,0.08
8/1/2022,CIPLA,0.1
8/1/2022,CIPLA,0.086666667
8/1/2022,CIPLA,0.033333333
8/1/2022,CIPLA,0
8/1/2022,CIPLA,0
8/1/2022,CIPLA,0.08
8/1/2022,CIPLA,0
8/1/2022,CIPLA,0.165151515
8/1/2022,CIPLA,0.284848485
8/1/2022,CIPLA,0.125
8/1/2022,CIPLA,0.284848485
8/1/2022,CIPLA,0.7
8/1/2022,CIPLA,0.032
8/1/2022,CIPLA,0
8/1/2022,CIPLA,-0.116666667
8/1/2022,CIPLA,-0.3
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0.1
8/1/2022,COALINDIA,0.165151515
8/1/2022,COALINDIA,0.015625
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0.08
8/1/2022,COALINDIA,0.218977273
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,0.032
8/1/2022,COALINDIA,0
8/1/2022,COALINDIA,-0.3
8/1/2022,COALINDIA,0.218977273
8/1/2022,DIVISLAB,0.015625
8/1/2022,DIVISLAB,0.1
8/1/2022,DIVISLAB,0.08
8/1/2022,DIVISLAB,0
8/1/2022,DIVISLAB,0
8/1/2022,DIVISLAB,0
8/1/2022,DIVISLAB,0
8/1/2022,DIVISLAB,0.165151515
8/1/2022,DIVISLAB,0
8/1/2022,DIVISLAB,0.032
8/1/2022,DIVISLAB,0.566666667
8/2/2022,BAJFINANCE,0.015625
8/2/2022,BAJFINANCE,0.1
8/2/2022,BAJFINANCE,0.1
8/2/2022,BAJFINANCE,0
8/2/2022,BAJFINANCE,0
8/2/2022,BAJFINANCE,0.165151515
8/2/2022,BAJFINANCE,0
8/2/2022,BAJFINANCE,0.032
8/2/2022,BHARTIARTL,0.015625
8/2/2022,BHARTIARTL,0.08
8/2/2022,BHARTIARTL,0.1
8/2/2022,BHARTIARTL,-0.16875
8/2/2022,BHARTIARTL,0.087
8/2/2022,BHARTIARTL,0
8/2/2022,BHARTIARTL,0.015625
8/2/2022,BHARTIARTL,0.165151515
8/2/2022,BHARTIARTL,0.032
8/2/2022,BHARTIARTL,0.08
8/2/2022,BHARTIARTL,0
8/2/2022,BPCL,0
8/2/2022,BPCL,0.1
8/2/2022,BPCL,0.08
8/2/2022,BPCL,0
8/2/2022,BPCL,0
8/2/2022,BPCL,0.033333333
8/2/2022,BPCL,0.015625
8/2/2022,BPCL,0
8/2/2022,BPCL,0.015625
8/2/2022,BPCL,0.165151515
8/2/2022,BPCL,0.08
8/2/2022,BPCL,0.015625
8/2/2022,BPCL,0.032
8/2/2022,BPCL,-0.3
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.15
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.1
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.08
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.015625
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0.05
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0.015625
8/2/2022,BRITANNIA,0.033333333
8/2/2022,BRITANNIA,0
8/2/2022,BRITANNIA,0.032
8/2/2022,BRITANNIA,0
8/2/2022,CIPLA,0
8/2/2022,CIPLA,0.1
8/2/2022,CIPLA,0.08
8/2/2022,CIPLA,0.08
8/2/2022,CIPLA,0.165151515
8/2/2022,CIPLA,0.165151515
8/2/2022,CIPLA,-0.155555556
8/2/2022,CIPLA,0.032
8/2/2022,CIPLA,0
8/1/2022,COALINDIA,0
8/2/2022,COALINDIA,0.08
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,0.1
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,-0.1
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,0.033333333
8/2/2022,COALINDIA,0.033333333
8/2/2022,COALINDIA,0.08
8/2/2022,COALINDIA,0
8/2/2022,COALINDIA,0.057986111
8/2/2022,COALINDIA,0.057986111
8/2/2022,DIVISLAB,0.015625
8/2/2022,DIVISLAB,0
8/2/2022,DIVISLAB,0.08
8/2/2022,DIVISLAB,0
8/2/2022,DIVISLAB,0.1
8/2/2022,DIVISLAB,0.1
8/2/2022,DIVISLAB,0
8/2/2022,DIVISLAB,0.165151515
8/2/2022,DIVISLAB,0.08
8/2/2022,DIVISLAB,0.033333333
8/2/2022,DIVISLAB,0
8/2/2022,DIVISLAB,0.032
8/3/2022,BAJFINANCE,0
8/3/2022,BAJFINANCE,0.015625
8/3/2022,BAJFINANCE,0.08
8/3/2022,BAJFINANCE,0
8/3/2022,BAJFINANCE,0.015625
8/3/2022,BAJFINANCE,0.1
8/3/2022,BAJFINANCE,0.1
8/3/2022,BAJFINANCE,-0.16875
8/3/2022,BAJFINANCE,0
8/3/2022,BAJFINANCE,0
8/3/2022,BAJFINANCE,0.032
8/3/2022,BHARTIARTL,0.1
8/3/2022,BHARTIARTL,0.08
8/3/2022,BHARTIARTL,-0.16875
8/3/2022,BHARTIARTL,0
8/3/2022,BHARTIARTL,0
8/3/2022,BHARTIARTL,0.165151515
8/3/2022,BHARTIARTL,0.015625
8/3/2022,BHARTIARTL,0.032
8/3/2022,BPCL,0.08
8/3/2022,BPCL,0
8/3/2022,BPCL,0.1
8/3/2022,BPCL,-0.16875
8/3/2022,BPCL,0.08
8/3/2022,BPCL,0
8/3/2022,BPCL,0.015625
8/3/2022,BPCL,0
8/3/2022,BPCL,0.032
8/3/2022,BPCL,0.032
8/3/2022,BPCL,0
8/3/2022,BPCL,0
8/3/2022,BRITANNIA,0.35
8/3/2022,BRITANNIA,0.041666667
8/3/2022,BRITANNIA,0.041666667
8/3/2022,BRITANNIA,0
8/3/2022,BRITANNIA,0.1
8/3/2022,BRITANNIA,0.08
8/3/2022,BRITANNIA,0
8/3/2022,BRITANNIA,0.5
8/3/2022,BRITANNIA,0.5
8/3/2022,BRITANNIA,-0.036931818
8/3/2022,BRITANNIA,-0.16875
8/3/2022,BRITANNIA,0.015625
8/3/2022,BRITANNIA,0.032
8/3/2022,BRITANNIA,0.08
8/3/2022,CIPLA,0.08
